Customer_ID,Age,Gender,Income_Level,Education_Level,Marital_Status,Credit_Score,Monthly_Expenditure,Payment_Default,Card_Type,Transaction_Frequency,Online_Purchase_Ratio,Spending_Category,Transaction_Amount,Monthly_Income,Monthly_Income_INR,Monthly_Expenditure_INR,Transaction_Amount_INR,City_or_State
CUST0000735,28,Female,Medium,Bachelor's,Married,606,1860.05,No,Standard,23,0.46,Dining,80.87,5130.05,425794.15,154384.15,6712.21,Punjab
CUST0000736,46,Female,Medium,High School,Single,847,2944.05,No,Standard,28,0.14,Entertainment,105.14,3807.25,316001.75,244356.15,8726.62,Pune
CUST0000737,73,Male,Medium,High School,Married,626,462.42,Yes,Gold,28,0.25,Dining,16.52,4778.13,396584.79,38380.86,1371.16,Maharashtra
CUST0000738,53,Female,Low,Bachelor's,Married,655,957.48,No,Standard,21,0.15,Electronics,45.59,2711.83,225081.89,79470.84,3783.97,Delhi
CUST0000739,42,Male,Low,Bachelor's,Single,694,4459.5,No,Gold,22,0.25,Education,202.7,2507.68,208137.44,370138.5,16824.1,Tamil Nadu
CUST0000740,38,Male,Low,Master's,Divorced,599,3082.57,No,Standard,16,0.43,Groceries,192.66,1690.9,140344.7,255853.31,15990.78,Uttar Pradesh
CUST0000741,78,Female,Medium,Bachelor's,Single,825,4756.39,No,Standard,45,0.19,Entertainment,105.7,6188.29,513628.07,394780.37,8773.1,Pune
CUST0000742,74,Female,Low,Bachelor's,Married,584,4993.88,No,Platinum,27,0.23,Utilities,184.96,2383.41,197823.03,414492.04,15351.68,Hyderabad
CUST0000743,53,Female,High,Bachelor's,Married,629,1922.11,No,Standard,22,0.46,Utilities,87.37,7416.5,615569.5,159535.13,7251.71,Punjab
CUST0000744,27,Male,Medium,High School,Married,349,1564.14,Yes,Standard,20,0.37,Healthcare,78.21,5430.15,450702.45,129823.62,6491.43,Chennai
CUST0000745,54,Male,Medium,Master's,Married,677,4305.94,No,Standard,20,0.47,Entertainment,215.3,5663.4,470062.2,357393.02,17869.9,Tamil Nadu
CUST0000746,26,Female,Medium,Master's,Divorced,837,4993.2,No,Standard,40,0.44,Utilities,124.83,3307.72,274540.76,414435.6,10360.89,Jaipur
CUST0000747,41,Male,Medium,PhD,Married,443,3185.24,No,Standard,27,0.62,Healthcare,117.97,6734.42,558956.86,264374.92,9791.51,Chennai
CUST0000748,52,Female,High,Master's,Single,359,3996.19,No,Standard,26,0.85,Education,153.7,11119.52,922920.16,331683.77,12757.1,Delhi
CUST0000749,66,Female,Low,High School,Married,374,3930.55,No,Gold,43,0.19,Entertainment,91.41,2116.28,175651.24,326235.65,7587.03,Chennai
CUST0000750,52,Female,Low,High School,Single,302,1841.16,No,Platinum,37,0.18,Education,49.76,1819.11,150986.13,152816.28,4130.08,Bangalore
CUST0000751,65,Male,Medium,Bachelor's,Single,747,2913.92,No,Gold,28,0.78,Utilities,104.07,4724.63,392144.29,241855.36,8637.81,Lucknow
CUST0000752,53,Male,Low,Master's,Single,574,4181.98,No,Standard,24,0.51,Online Shopping,174.25,1089.33,90414.39,347104.34,14462.75,Ahmedabad
CUST0000753,35,Male,Low,High School,Married,829,3471.76,No,Gold,37,0.71,Dining,93.83,1821.45,151180.35,288156.08,7787.89,Lucknow
CUST0000754,66,Female,Medium,High School,Married,514,203.7,No,Standard,35,0.27,Dining,5.82,4305.18,357329.94,16907.1,483.06,Delhi
CUST0000755,56,Male,Low,Master's,Married,784,1749.86,No,Gold,44,0.76,Education,39.77,1282.37,106436.71,145238.38,3300.91,Tamil Nadu
CUST0000756,49,Female,Medium,High School,Single,628,807.93,Yes,Gold,12,0.84,Online Shopping,67.33,4864.35,403741.05,67058.19,5588.39,Hyderabad
CUST0000757,41,Male,Low,Bachelor's,Single,554,1241.56,Yes,Standard,14,0.61,Healthcare,88.68,2345.6,194684.8,103049.48,7360.44,Maharashtra
CUST0000758,40,Other,High,Bachelor's,Divorced,686,4536.9,No,Platinum,5,0.18,Groceries,907.38,9926.72,823917.76,376562.7,75312.54,Punjab
CUST0000759,79,Male,Medium,High School,Married,425,280.78,No,Platinum,25,0.82,Groceries,11.23,6070.88,503883.04,23304.74,932.09,Tamil Nadu
CUST0000760,49,Male,Medium,High School,Divorced,849,1177.02,No,Platinum,29,0.73,Other,40.59,4870.28,404233.24,97692.66,3368.97,Uttar Pradesh
CUST0000761,54,Male,Medium,Master's,Single,623,1616.89,No,Standard,36,0.7,Electronics,44.91,5348.19,443899.77,134201.87,3727.53,Chennai
CUST0000762,29,Female,High,Bachelor's,Single,503,3122.73,No,Gold,14,0.13,Travel,223.05,14036.68,1165044.44,259186.59,18513.15,Uttar Pradesh
CUST0000763,66,Female,Low,PhD,Married,471,2717.1,No,Platinum,13,0.74,Other,209.01,1233.98,102420.34,225519.3,17347.83,Hyderabad
CUST0000764,72,Female,High,Bachelor's,Married,516,1169.52,No,Standard,24,0.21,Groceries,48.73,11232.67,932311.61,97070.16,4044.59,Bangalore
CUST0000765,30,Male,Medium,High School,Single,544,904.78,No,Platinum,24,0.28,Online Shopping,37.7,6162.85,511516.55,75096.74,3129.1,Mumbai
CUST0000766,40,Male,Medium,Master's,Single,635,1260.31,No,Standard,44,0.56,Dining,28.64,5052.87,419388.21,104605.73,2377.12,Hyderabad
CUST0000767,42,Female,Medium,Bachelor's,Married,597,2562.4,No,Standard,11,0.31,Dining,232.95,5145.45,427072.35,212679.2,19334.85,Jaipur
CUST0000768,52,Male,Low,High School,Married,481,1428.77,No,Gold,15,0.63,Groceries,95.25,2139.82,177605.06,118587.91,7905.75,Mumbai
CUST0000769,58,Male,Medium,Master's,Married,633,4743.25,No,Gold,25,0.59,Groceries,189.73,3979.71,330315.93,393689.75,15747.59,Uttar Pradesh
CUST0000770,47,Other,Medium,High School,Single,810,2372.94,No,Gold,42,0.19,Electronics,56.5,6619.87,549449.21,196954.02,4689.5,Bangalore
CUST0000771,34,Other,Low,Bachelor's,Single,682,388.1,No,Platinum,23,0.62,Groceries,16.87,1128.65,93677.95,32212.3,1400.21,Kolkata
CUST0000772,66,Female,Medium,High School,Divorced,498,3673.41,No,Standard,19,0.84,Education,193.34,3041.48,252442.84,304893.03,16047.22,West Bengal
CUST0000773,79,Female,Low,Bachelor's,Single,631,1711.34,No,Standard,10,0.23,Utilities,171.13,1430.75,118752.25,142041.22,14203.79,Telangana
CUST0000774,37,Male,Low,Bachelor's,Married,464,3302.1,No,Platinum,14,0.58,Travel,235.86,2024.81,168059.23,274074.3,19576.38,Karnataka
CUST0000775,65,Male,Low,Bachelor's,Married,541,1470.01,No,Standard,20,0.37,Healthcare,73.5,1127.18,93555.94,122010.83,6100.5,Maharashtra
CUST0000776,42,Female,Low,Master's,Single,526,2896.64,Yes,Gold,49,0.47,Travel,59.12,2789.86,231558.38,240421.12,4906.96,Ahmedabad
CUST0000777,39,Female,Medium,Master's,Married,750,3883.55,No,Gold,15,0.33,Travel,258.9,6875.32,570651.56,322334.65,21488.7,Uttar Pradesh
CUST0000778,30,Male,Low,High School,Married,495,4647.24,No,Standard,39,0.38,Other,119.16,1292.59,107284.97,385720.92,9890.28,Bangalore
CUST0000779,76,Male,High,High School,Married,503,1379.52,No,Standard,12,0.12,Groceries,114.96,8497.62,705302.46,114500.16,9541.68,Hyderabad
CUST0000780,36,Male,Medium,High School,Married,757,1740.8,Yes,Gold,32,0.89,Education,54.4,4569.43,379262.69,144486.4,4515.2,Pune
CUST0000781,66,Female,Low,High School,Single,556,2374.91,No,Platinum,7,0.6,Other,339.27,2573.93,213636.19,197117.53,28159.41,Karnataka
CUST0000782,53,Female,Medium,Bachelor's,Married,828,4643.16,No,Gold,6,0.5,Other,773.86,6049.43,502102.69,385382.28,64230.38,Gujarat
CUST0000783,29,Female,High,Master's,Married,571,4516.8,No,Gold,18,0.41,Utilities,250.93,12420.41,1030894.03,374894.4,20827.19,Uttar Pradesh
CUST0000784,78,Male,Medium,Master's,Married,308,540.4,No,Standard,33,0.53,Utilities,16.38,4767.45,395698.35,44853.2,1359.54,Tamil Nadu
CUST0000785,58,Other,Low,High School,Single,500,746.46,No,Standard,7,0.4,Online Shopping,106.64,2430.92,201766.36,61956.18,8851.12,West Bengal
CUST0000786,36,Female,High,Bachelor's,Married,358,2527.99,No,Standard,5,0.39,Utilities,505.6,7318.73,607454.59,209823.17,41964.8,Jaipur
CUST0000787,29,Male,Medium,Bachelor's,Divorced,692,622.43,No,Standard,19,0.47,Education,32.76,3128.95,259702.85,51661.69,2719.08,Madhya Pradesh
CUST0000788,26,Male,Low,High School,Married,418,1793.35,No,Standard,24,0.32,Online Shopping,74.72,2579.13,214067.79,148848.05,6201.76,Bangalore
CUST0000789,24,Male,Low,Bachelor's,Married,698,827.09,No,Standard,26,0.24,Entertainment,31.81,1178.49,97814.67,68648.47,2640.23,Punjab
CUST0000790,45,Male,Medium,PhD,Married,630,3216.6,No,Standard,38,0.55,Electronics,84.65,6907.29,573305.07,266977.8,7025.95,Chennai
CUST0000791,31,Female,Low,Bachelor's,Married,566,4752.53,No,Standard,37,0.77,Entertainment,128.45,2299.89,190890.87,394459.99,10661.35,Delhi
CUST0000792,48,Male,High,Master's,Divorced,819,4984,No,Standard,13,0.22,Travel,383.38,9955.64,826318.12,413672,31820.54,Telangana
CUST0000793,69,Female,Medium,Bachelor's,Single,779,1938.68,No,Gold,7,0.13,Other,276.95,4800.3,398424.9,160910.44,22986.85,Uttar Pradesh
CUST0000794,36,Male,High,High School,Married,433,3035.16,No,Gold,6,0.3,Education,505.86,7188,596604,251918.28,41986.38,Punjab
CUST0000795,75,Male,Medium,Bachelor's,Single,654,4295.71,No,Standard,8,0.88,Online Shopping,536.96,5551.41,460767.03,356543.93,44567.68,West Bengal
CUST0000796,64,Male,Low,Bachelor's,Married,797,675.56,No,Platinum,20,0.76,Entertainment,33.78,2938.54,243898.82,56071.48,2803.74,Punjab
CUST0000797,33,Male,Low,High School,Single,406,3478.87,No,Standard,37,0.58,Other,94.02,2555.06,212069.98,288746.21,7803.66,Gujarat
CUST0000798,70,Female,Medium,Bachelor's,Married,589,2103.33,No,Platinum,13,0.84,Education,161.79,6127.25,508561.75,174576.39,13428.57,Ahmedabad
CUST0000799,22,Female,Medium,Master's,Single,446,1110.12,No,Standard,44,0.46,Healthcare,25.23,4842.19,401901.77,92139.96,2094.09,Chennai
CUST0000800,52,Female,Medium,Bachelor's,Married,626,2073.49,No,Platinum,42,0.89,Healthcare,49.37,6974.69,578899.27,172099.67,4097.71,Delhi
CUST0000801,29,Female,Low,Bachelor's,Married,714,472.21,No,Standard,22,0.34,Healthcare,21.46,1832.57,152103.31,39193.43,1781.18,Hyderabad
CUST0000802,42,Male,Low,Master's,Single,509,3507.5,No,Gold,20,0.29,Electronics,175.38,1312.1,108904.3,291122.5,14556.54,Bangalore
CUST0000803,69,Male,Low,Master's,Divorced,595,1338.44,No,Standard,12,0.61,Utilities,111.54,1508.67,125219.61,111090.52,9257.82,Delhi
CUST0000804,76,Male,Medium,Master's,Married,697,1625.89,Yes,Gold,27,0.4,Electronics,60.22,3945.94,327513.02,134948.87,4998.26,Bangalore
CUST0000805,38,Female,Low,High School,Married,402,693.3,No,Standard,40,0.6,Electronics,17.33,2937.05,243775.15,57543.9,1438.39,Uttar Pradesh
CUST0000806,53,Male,Medium,Master's,Married,807,4336.83,No,Standard,7,0.34,Education,619.55,5995.56,497631.48,359956.89,51422.65,Punjab
CUST0000807,70,Male,Medium,High School,Single,508,2517.88,No,Gold,19,0.59,Education,132.52,4334.28,359745.24,208984.04,10999.16,Jaipur
CUST0000808,40,Female,High,Bachelor's,Married,727,2903.52,No,Standard,42,0.32,Travel,69.13,11204.17,929946.11,240992.16,5737.79,Kolkata
CUST0000809,33,Male,Medium,High School,Single,692,2890.22,No,Platinum,37,0.14,Online Shopping,78.11,6863.17,569643.11,239888.26,6483.13,Karnataka
CUST0000810,74,Male,Low,Bachelor's,Married,408,2111.42,No,Standard,22,0.83,Dining,95.97,2015.32,167271.56,175247.86,7965.51,Chennai
CUST0000811,56,Male,Medium,Bachelor's,Married,647,1043.4,No,Standard,27,0.81,Healthcare,38.64,4058.75,336876.25,86602.2,3207.12,Jaipur
CUST0000812,62,Female,Medium,Bachelor's,Single,349,3751.15,No,Gold,47,0.88,Groceries,79.81,3803.11,315658.13,311345.45,6624.23,Kolkata
CUST0000813,70,Female,Medium,Bachelor's,Married,404,722.58,No,Standard,7,0.67,Other,103.23,6479.26,537778.58,59974.14,8568.09,Bangalore
CUST0000814,59,Female,High,High School,Single,719,608.98,No,Standard,34,0.65,Dining,17.91,12600.14,1045811.62,50545.34,1486.53,West Bengal
CUST0000815,75,Male,High,Bachelor's,Divorced,672,3579.71,No,Gold,49,0.55,Groceries,73.06,14766.18,1225592.94,297115.93,6063.98,Karnataka
CUST0000816,56,Other,Low,Master's,Single,326,1123.3,No,Gold,21,0.2,Education,53.49,1150.9,95524.7,93233.9,4439.67,Gujarat
CUST0000817,31,Female,Low,PhD,Married,572,1603.19,No,Platinum,36,0.25,Dining,44.53,2704.45,224469.35,133064.77,3695.99,Uttar Pradesh
CUST0000818,48,Male,Medium,High School,Single,639,2428.61,No,Standard,11,0.33,Travel,220.78,6232.93,517333.19,201574.63,18324.74,Karnataka
CUST0000819,75,Female,Medium,Master's,Married,600,2301.82,No,Gold,43,0.81,Healthcare,53.53,4629.89,384280.87,191051.06,4442.99,Kolkata
CUST0000820,22,Male,Low,Bachelor's,Married,779,3572.04,No,Standard,18,0.24,Utilities,198.45,2364.49,196252.67,296479.32,16471.35,Tamil Nadu
CUST0000821,52,Female,Medium,Bachelor's,Single,843,3154.82,No,Standard,19,0.84,Other,166.04,6861.88,569536.04,261850.06,13781.32,Gujarat
CUST0000822,40,Female,Medium,High School,Married,564,3257.54,No,Gold,48,0.52,Groceries,67.87,4190.15,347782.45,270375.82,5633.21,Punjab
CUST0000823,46,Male,Low,Bachelor's,Married,841,3598.87,No,Standard,16,0.67,Healthcare,224.93,1555.04,129068.32,298706.21,18669.19,Lucknow
CUST0000824,60,Other,Medium,Master's,Married,465,1533.8,No,Standard,12,0.19,Travel,127.82,5842.69,484943.27,127305.4,10609.06,Uttar Pradesh
CUST0000825,28,Female,High,Bachelor's,Married,615,1679.43,No,Standard,20,0.32,Utilities,83.97,10133.06,841043.98,139392.69,6969.51,Maharashtra
CUST0000826,35,Female,Low,Bachelor's,Married,300,2246.19,Yes,Gold,45,0.87,Other,49.92,2667.9,221435.7,186433.77,4143.36,Pune
CUST0000827,64,Male,Medium,Bachelor's,Single,560,1606.56,No,Platinum,38,0.31,Utilities,42.28,3852.7,319774.1,133344.48,3509.24,Pune
CUST0000828,29,Male,Medium,High School,Single,362,4926.2,No,Gold,28,0.34,Online Shopping,175.94,6115.91,507620.53,408874.6,14603.02,Madhya Pradesh
CUST0000829,26,Male,High,Master's,Married,782,4088.85,Yes,Standard,33,0.26,Travel,123.9,13180.38,1093971.54,339374.55,10283.7,Karnataka
CUST0000830,27,Female,High,Master's,Married,620,906.81,No,Gold,20,0.2,Travel,45.34,13686.72,1135997.76,75265.23,3763.22,Kolkata
CUST0000831,75,Male,Medium,High School,Single,500,127.41,No,Gold,9,0.29,Other,14.16,6377.46,529329.18,10575.03,1175.28,Rajasthan
CUST0000832,61,Female,Medium,Master's,Single,521,309.64,No,Standard,9,0.61,Healthcare,34.4,3821.58,317191.14,25700.12,2855.2,Ahmedabad
CUST0000833,34,Female,Medium,Bachelor's,Married,451,1295.91,No,Standard,34,0.46,Healthcare,38.12,6329.52,525350.16,107560.53,3163.96,Punjab
CUST0000834,78,Male,Medium,PhD,Divorced,761,660.03,No,Standard,9,0.54,Entertainment,73.34,3701.52,307226.16,54782.49,6087.22,Karnataka
CUST0000835,55,Female,Low,Bachelor's,Single,516,2713.36,Yes,Standard,47,0.2,Healthcare,57.73,1488.32,123530.56,225208.88,4791.59,Hyderabad
CUST0000836,24,Male,Low,High School,Married,495,4304.18,No,Platinum,17,0.74,Healthcare,253.19,2835.52,235348.16,357246.94,21014.77,Madhya Pradesh
CUST0000837,63,Other,Low,Bachelor's,Married,501,3710.08,No,Standard,39,0.73,Online Shopping,95.13,1944.53,161395.99,307936.64,7895.79,West Bengal
CUST0000838,30,Female,Medium,Bachelor's,Married,533,1156.48,No,Standard,29,0.12,Utilities,39.88,5569.24,462246.92,95987.84,3310.04,Mumbai
CUST0000839,57,Male,Low,High School,Single,440,2056.57,No,Platinum,18,0.41,Online Shopping,114.25,1706.72,141657.76,170695.31,9482.75,Ahmedabad
CUST0000840,59,Male,High,Bachelor's,Married,797,2588.68,No,Platinum,48,0.16,Healthcare,53.93,13316.71,1105286.93,214860.44,4476.19,Rajasthan
CUST0000841,26,Male,Low,Bachelor's,Married,356,4070.01,No,Gold,30,0.73,Dining,135.67,2347.32,194827.56,337810.83,11260.61,Telangana
CUST0000842,67,Female,Low,Master's,Single,803,4211.7,No,Standard,22,0.69,Online Shopping,191.44,1867.44,154997.52,349571.1,15889.52,Lucknow
CUST0000843,44,Female,Medium,High School,Married,441,4557.62,No,Standard,24,0.82,Electronics,189.9,4863.68,403685.44,378282.46,15761.7,Mumbai
CUST0000844,75,Female,Medium,Bachelor's,Single,838,2595.3,No,Standard,38,0.29,Dining,68.3,3894.35,323231.05,215409.9,5668.9,Mumbai
CUST0000845,19,Male,Low,High School,Single,405,3501.95,Yes,Standard,11,0.47,Groceries,318.36,1405.94,116693.02,290661.85,26423.88,Chennai
CUST0000846,22,Male,Medium,Master's,Married,464,647.82,No,Standard,14,0.25,Education,46.27,3915.28,324968.24,53769.06,3840.41,Mumbai
CUST0000847,46,Male,High,High School,Married,514,2869.92,Yes,Gold,19,0.4,Entertainment,151.05,7180.5,595981.5,238203.36,12537.15,Punjab
CUST0000848,54,Female,Low,Master's,Single,370,1318.59,No,Standard,21,0.52,Groceries,62.79,2733.41,226873.03,109442.97,5211.57,West Bengal
CUST0000849,55,Female,Medium,Master's,Married,389,2215.41,No,Standard,15,0.14,Education,147.69,4854.52,402925.16,183879.03,12258.27,Jaipur
CUST0000850,36,Male,High,Bachelor's,Married,527,3206.85,No,Standard,38,0.67,Online Shopping,84.39,9533.34,791267.22,266168.55,7004.37,Uttar Pradesh
CUST0000851,25,Male,Low,Bachelor's,Married,378,1359.23,Yes,Gold,31,0.53,Electronics,43.85,2340.61,194270.63,112816.09,3639.55,Ahmedabad
CUST0000852,65,Female,Medium,High School,Married,648,355.71,No,Gold,25,0.76,Education,14.23,3356.05,278552.15,29523.93,1181.09,Tamil Nadu
CUST0000853,62,Female,Medium,Bachelor's,Single,545,150.15,No,Gold,35,0.32,Education,4.29,3578.48,297013.84,12462.45,356.07,Telangana
CUST0000854,18,Female,Medium,Master's,Divorced,571,208.58,No,Standard,8,0.82,Groceries,26.07,5543.9,460143.7,17312.14,2163.81,Hyderabad
CUST0000855,39,Female,Low,Master's,Married,702,140.91,No,Standard,45,0.9,Healthcare,3.13,1183.57,98236.31,11695.53,259.79,Pune
CUST0000856,69,Male,Low,High School,Married,415,640.74,No,Standard,21,0.84,Entertainment,30.51,2554.68,212038.44,53181.42,2532.33,Telangana
CUST0000857,34,Male,Medium,Bachelor's,Married,734,1273.49,No,Standard,24,0.72,Utilities,53.06,5935.28,492628.24,105699.67,4403.98,Uttar Pradesh
CUST0000858,24,Female,Low,Master's,Single,829,1183.99,No,Platinum,29,0.75,Electronics,40.83,2715.93,225422.19,98271.17,3388.89,Tamil Nadu
CUST0000859,42,Female,Medium,Bachelor's,Single,741,4935.3,No,Platinum,44,0.56,Education,112.17,5326.51,442100.33,409629.9,9310.11,Uttar Pradesh
CUST0000860,62,Male,Medium,High School,Married,471,1599.43,No,Gold,27,0.25,Healthcare,59.24,4947.43,410636.69,132752.69,4916.92,Delhi
CUST0000861,21,Female,Medium,High School,Married,315,724.36,No,Platinum,19,0.64,Utilities,38.12,4285.03,355657.49,60121.88,3163.96,Karnataka
CUST0000862,53,Female,High,Bachelor's,Married,355,2773.26,No,Gold,37,0.67,Electronics,74.95,9498.81,788401.23,230180.58,6220.85,Gujarat
CUST0000863,23,Female,Medium,Master's,Divorced,402,4303.99,No,Standard,23,0.89,Healthcare,187.13,5698.06,472938.98,357231.17,15531.79,West Bengal
CUST0000864,77,Female,Low,Bachelor's,Single,583,3422.5,No,Platinum,19,0.53,Healthcare,180.13,1116.28,92651.24,284067.5,14950.79,Hyderabad
CUST0000865,48,Male,High,Bachelor's,Married,816,1550.8,No,Standard,45,0.32,Other,34.46,11871.86,985364.38,128716.4,2860.18,Mumbai
CUST0000866,36,Female,Low,Master's,Married,577,2851.92,Yes,Gold,9,0.65,Travel,316.88,1296.2,107584.6,236709.36,26301.04,Karnataka
CUST0000867,78,Female,Low,Bachelor's,Single,568,3602.79,No,Standard,20,0.88,Healthcare,180.14,1375.67,114180.61,299031.57,14951.62,Maharashtra
CUST0000868,61,Female,Medium,Master's,Married,699,3667.71,No,Standard,49,0.24,Utilities,74.85,5236.36,434617.88,304419.93,6212.55,Jaipur
CUST0000869,71,Female,Medium,Bachelor's,Married,802,3366.04,No,Gold,36,0.36,Entertainment,93.5,6542.75,543048.25,279381.32,7760.5,Pune
CUST0000870,56,Female,Medium,High School,Married,385,4366.97,No,Standard,26,0.53,Travel,167.96,5316.72,441287.76,362458.51,13940.68,Bangalore
CUST0000871,44,Male,Low,Master's,Single,619,4363.52,No,Standard,47,0.24,Electronics,92.84,1887.04,156624.32,362172.16,7705.72,Uttar Pradesh
CUST0000872,27,Female,Medium,Bachelor's,Single,331,2936.79,Yes,Standard,36,0.12,Dining,81.58,3318.76,275457.08,243753.57,6771.14,Hyderabad
CUST0000873,43,Female,Low,High School,Single,635,2206.3,No,Standard,17,0.37,Online Shopping,129.78,1064.19,88327.77,183122.9,10771.74,Tamil Nadu
CUST0000874,36,Female,High,Bachelor's,Married,350,3243.69,No,Platinum,42,0.79,Electronics,77.23,10342.34,858414.22,269226.27,6410.09,West Bengal
CUST0000875,56,Female,Low,High School,Single,378,4109.24,No,Gold,30,0.13,Healthcare,136.97,2128.11,176633.13,341066.92,11368.51,Punjab
CUST0000876,79,Female,High,Bachelor's,Married,473,127.7,No,Standard,21,0.44,Utilities,6.08,8008.99,664746.17,10599.1,504.64,Rajasthan
CUST0000877,20,Male,Medium,Master's,Married,800,4960.79,No,Standard,9,0.71,Education,551.2,6300.68,522956.44,411745.57,45749.6,Delhi
CUST0000878,62,Female,High,Master's,Married,375,996.18,No,Platinum,37,0.86,Groceries,26.92,9328.08,774230.64,82682.94,2234.36,Lucknow
CUST0000879,30,Male,Medium,Master's,Married,615,2404.22,No,Standard,31,0.89,Online Shopping,77.56,3160.98,262361.34,199550.26,6437.48,Rajasthan
CUST0000880,67,Male,Medium,High School,Married,672,4372.95,No,Standard,9,0.44,Electronics,485.88,5976.6,496057.8,362954.85,40328.04,Karnataka
CUST0000881,45,Female,Medium,Bachelor's,Married,380,1202.7,No,Standard,41,0.86,Other,29.33,3141.61,260753.63,99824.1,2434.39,Pune
CUST0000882,79,Female,Low,High School,Married,370,2436.3,No,Platinum,11,0.13,Groceries,221.48,1198.37,99464.71,202212.9,18382.84,Karnataka
CUST0000883,75,Male,Low,Master's,Married,370,749.65,No,Standard,22,0.7,Online Shopping,34.07,2110.56,175176.48,62220.95,2827.81,Telangana
CUST0000884,37,Male,High,Bachelor's,Married,345,2035.87,No,Standard,35,0.61,Entertainment,58.17,13817.4,1146844.2,168977.21,4828.11,Uttar Pradesh
